KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001084001,T001084002,T001084003,T001084004,T001084005,T001084006,T001084007,T001084008,T001084009
113420180,3,嵐山町,大字むさし台,0,,,884,495,455,151,214,40,54,151,321
1.13E+10,4,嵐山町,大字むさし台一丁目,0,,,331,193,172,63,74,21,26,62,127
1.13E+10,4,嵐山町,大字むさし台二丁目,0,,,305,156,149,45,74,7,13,45,99
1.13E+10,4,嵐山町,大字むさし台三丁目,0,,,248,146,134,43,66,12,15,44,95
113420190,2,嵐山町,平沢土地区画整理区域内,0,,,535,337,315,90,182,22,68,159,133
11343,1,小川町,,0,,,11759,8608,7433,3124,3045,1175,559,1739,7042
113430010,3,小川町,大字小川,0,,,1799,1132,1009,391,429,123,83,291,835
1.13E+10,4,小川町,大字小川,0,,,77,46,44,13,20,2,4,20,29
1.13E+10,4,小川町,大字小川,0,,,28,21,18,3,8,3,1,4,22
1.13E+10,4,小川町,大字小川,0,,,170,136,124,39,55,12,8,37,86
1.13E+10,4,小川町,大字小川,0,,,29,20,17,11,4,3,1,2,14
1.13E+10,4,小川町,大字小川,0,,,83,45,42,16,16,3,3,12,48
1.13E+10,4,小川町,大字小川,0,,,37,22,21,8,7,1,2,5,20
1.13E+10,4,小川町,大字小川,0,,,37,25,20,10,7,5,-,4,27
1.13E+10,4,小川町,大字小川,0,,,20,18,17,5,11,1,4,9,10
1.13E+10,4,小川町,大字小川,0,,,149,125,110,39,53,15,7,27,92
1.13E+10,4,小川町,大字小川,0,,,461,212,188,72,75,24,22,56,149
1.13E+10,4,小川町,大字小川,0,,,146,117,93,35,43,24,6,35,92
1.13E+10,4,小川町,大字小川,0,,,270,164,140,52,67,24,14,45,103
1.13E+10,4,小川町,大字小川,0,,,45,18,16,7,7,2,1,3,14
1.13E+10,4,小川町,大字小川,0,,,247,163,159,81,56,4,10,32,129
113430020,3,小川町,大字大塚,0,,,1536,991,866,364,330,125,72,188,842
1.13E+10,4,小川町,大字大塚,0,,,13,9,7,3,3,2,2,2,5
1.13E+10,4,小川町,大字大塚,0,,,18,10,9,4,3,1,1,3,13
1.13E+10,4,小川町,大字大塚,0,,,84,54,45,22,14,9,5,9,67
1.13E+10,4,小川町,大字大塚,0,,,18,11,9,6,2,2,1,1,14
1.13E+10,4,小川町,大字大塚,0,,,41,30,28,11,8,2,-,5,27
1.13E+10,4,小川町,大字大塚,0,,,120,83,73,25,30,10,9,16,72
1.13E+10,4,小川町,大字大塚,0,,,35,28,22,9,7,6,-,5,25
1.13E+10,4,小川町,大字大塚,0,,,143,76,64,30,20,12,4,10,87
1.13E+10,4,小川町,大字大塚,0,,,168,88,72,24,35,16,9,19,74
1.13E+10,4,小川町,大字大塚,0,,,225,145,125,51,52,20,9,38,123
1.13E+10,4,小川町,大字大塚,0,,,300,182,158,58,66,24,20,45,135
1.13E+10,4,小川町,大字大塚,0,,,121,99,87,44,29,12,8,17,73
1.13E+10,4,小川町,大字大塚,0,,,112,86,81,36,33,5,2,8,70
1.13E+10,4,小川町,大字大塚,0,,,138,90,86,41,28,4,2,10,57
113430030,3,小川町,大字下里,0,,,270,219,162,61,70,57,8,31,207
1.13E+10,4,小川町,大字下里,0,,,57,46,33,17,11,13,1,2,47
1.13E+10,4,小川町,大字下里,0,,,51,34,26,3,16,8,3,7,36
1.13E+10,4,小川町,大字下里,0,,,57,49,38,12,15,11,1,7,44
1.13E+10,4,小川町,大字下里,0,,,105,90,65,29,28,25,3,15,80
113430040,3,小川町,大字角山,0,,,530,363,308,113,137,55,31,79,338
1.13E+10,4,小川町,大字角山,0,,,128,91,77,25,35,14,8,18,84
1.13E+10,4,小川町,大字角山,0,,,220,126,105,35,44,21,15,34,138
1.13E+10,4,小川町,大字角山,0,,,182,146,126,53,58,20,8,27,116
113430050,3,小川町,みどりが丘,0,,,1375,1160,1088,485,487,72,82,257,714
1.13E+10,4,小川町,みどりが丘一丁目,0,,,119,109,106,23,75,3,30,75,29
1.13E+10,4,小川町,みどりが丘二丁目,0,,,282,218,206,116,70,12,8,26,183
1.13E+10,4,小川町,みどりが丘三丁目,0,,,293,242,227,114,83,15,9,47,167
1.13E+10,4,小川町,みどりが丘四丁目,0,,,353,314,287,113,135,27,15,65,166
1.13E+10,4,小川町,みどりが丘五丁目,0,,,328,277,262,119,124,15,20,44,169
113430060,3,小川町,大字腰越,0,,,864,622,533,214,214,89,46,124,565
1.13E+10,4,小川町,大字腰越,0,,,193,119,104,43,40,15,10,24,123
1.13E+10,4,小川町,大字腰越,0,,,404,302,263,93,116,39,30,78,247
1.13E+10,4,小川町,大字腰越,0,,,194,147,119,55,43,28,6,17,143
1.13E+10,4,小川町,大字腰越,0,,,73,54,47,23,15,7,-,5,52
113430070,3,小川町,大字青山,0,,,899,675,544,205,240,131,62,164,553
1.13E+10,4,小川町,大字青山,0,,,174,120,110,44,51,10,14,32,84
1.13E+10,4,小川町,大字青山,0,,,147,108,90,37,38,18,13,28,89
1.13E+10,4,小川町,大字青山,0,,,185,140,119,41,54,21,10,35,110
1.13E+10,4,小川町,大字青山,0,,,133,96,72,29,29,24,9,20,90
1.13E+10,4,小川町,大字青山,0,,,260,211,153,54,68,58,16,49,180
113430080,2,小川町,大字上古寺,0,,,124,98,79,40,26,19,5,15,98
113430090,2,小川町,大字増尾,0,,,375,226,191,68,76,35,23,57,214
113430100,2,小川町,大字飯田,0,,,207,158,133,52,57,25,6,25,137
113430110,2,小川町,大字原川,0,,,108,86,66,26,29,20,7,20,69
113430120,3,小川町,大字笠原,0,,,78,65,48,18,24,17,5,11,56
1.13E+10,4,小川町,大字笠原,0,,,9,7,6,3,3,1,-,-,6
1.13E+10,4,小川町,大字笠原,0,,,69,58,42,15,21,16,5,11,50
113430130,2,小川町,大字靭負,1,,270,261,171,148,73,56,23,10,30,165
113430140,3,小川町,大字木部,0,,,241,164,151,56,59,13,7,32,160
1.13E+10,4,小川町,大字木部,0,,,193,135,123,42,51,12,6,28,125
1.13E+10,4,小川町,大字木部,0,,,48,29,28,14,8,1,1,4,35
113430150,3,小川町,大字勝呂,0,,,362,260,221,104,87,39,10,45,252
1.13E+10,4,小川町,大字勝呂,0,,,109,75,67,42,20,8,-,7,77
1.13E+10,4,小川町,大字勝呂,0,,,181,123,110,44,51,13,7,27,117
1.13E+10,4,小川町,大字勝呂,0,,,72,62,44,18,16,18,3,11,58
113430160,2,小川町,大字木呂子,0,,,74,56,46,30,9,10,1,6,56
113430170,3,小川町,大字上横田,0,,,196,165,134,53,60,31,10,28,136
1.13E+10,4,小川町,大字上横田,0,,,103,85,75,27,36,10,4,16,67
1.13E+10,4,小川町,大字上横田,0,,,93,80,59,26,24,21,6,12,69
113430180,2,小川町,大字下横田,0,,,115,96,67,25,32,29,13,33,76
113430190,3,小川町,大字中爪,0,,,270,213,171,77,62,42,16,37,182
1.13E+10,4,小川町,大字中爪,0,,,174,135,97,34,40,38,16,31,112
1.13E+10,4,小川町,大字中爪,0,,,96,78,74,43,22,4,-,6,70
113430200,2,小川町,大字奈良梨,0,,,126,100,77,27,38,23,4,26,92
113430210,2,小川町,大字能増,0,,,119,104,86,33,39,18,8,28,78
113430220,2,小川町,大字高見,0,,,93,77,62,24,27,15,3,12,59
113430230,3,小川町,大字高谷,0,,,412,327,269,105,108,58,15,54,255
1.13E+10,4,小川町,大字高谷,0,,,270,216,181,71,73,35,7,33,172
1.13E+10,4,小川町,大字高谷,0,,,62,53,44,16,19,9,6,10,43
1.13E+10,4,小川町,大字高谷,0,,,54,48,38,18,14,10,2,7,36
1.13E+10,4,小川町,大字高谷,0,,,26,10,6,-,2,4,-,4,4
113430240,2,小川町,大字伊勢根,0,,,23,21,15,5,9,6,1,6,15
113430250,2,小川町,大字西古里,0,,,28,23,15,4,8,8,-,2,22
113430260,3,小川町,東小川,0,,,1274,1036,944,471,332,92,31,138,866
1.13E+10,4,小川町,東小川一丁目,0,,,111,89,76,38,26,13,7,18,72
1.13E+10,4,小川町,東小川二丁目,0,,,260,217,205,100,77,12,4,27,183
1.13E+10,4,小川町,東小川三丁目,0,,,194,158,141,73,49,17,5,23,136
1.13E+10,4,小川町,東小川四丁目,0,,,196,156,145,86,39,11,6,18,150
1.13E+10,4,小川町,東小川五丁目,0,,,243,192,175,95,57,17,4,19,176
1.13E+10,4,小川町,東小川六丁目,0,,,270,224,202,79,84,22,5,33,149
113430270,2,小川町,ひばり台,2,130,,X,X,X,X,X,X,X,X,X
11346,1,川島町,,0,,,7263,5604,4658,1803,2156,946,435,1343,4203
113460011,3,川島町,かわじま,0,,,54,-,-,-,-,-,-,-,-
1.13E+10,4,川島町,かわじま一丁目,0,,,-,-,-,-,-,-,-,-,-
1.13E+10,4,川島町,かわじま二丁目,0,,,54,-,-,-,-,-,-,-,-
113460012,3,川島町,大字中山,0,,,1007,739,647,205,341,92,80,236,434
1.13E+10,4,川島町,大字中山,0,,,195,159,138,45,72,21,19,51,95
1.13E+10,4,川島町,大字中山,0,,,445,291,258,80,136,33,33,88,168
1.13E+10,4,川島町,大字中山,0,,,128,106,87,21,52,19,13,40,51
1.13E+10,4,川島町,大字中山,0,,,109,83,75,21,42,8,5,26,52
1.13E+10,4,川島町,大字中山,0,,,130,100,89,38,39,11,10,31,68
113460060,2,川島町,大字南園部,0,,,30,24,17,8,7,7,2,5,21
113460080,2,川島町,大字北園部,0,,,48,37,34,18,11,3,2,6,33
113460090,2,川島町,大字正直,0,,,79,67,49,18,23,18,5,24,56
113460100,2,川島町,大字北戸守,0,,,63,49,43,19,19,6,4,11,39
113460110,2,川島町,大字長楽,0,,,85,70,58,21,27,12,2,13,59
113460120,3,川島町,大字吹塚,0,,,278,222,179,71,84,43,20,63,158
1.13E+10,4,川島町,大字吹塚,0,,,61,50,35,16,15,15,7,10,46
1.13E+10,4,川島町,大字吹塚,0,,,217,172,144,55,69,28,13,53,112
113460130,2,川島町,大字南戸守,0,,,103,70,58,21,28,12,6,17,51
113460140,3,川島町,八幡,0,,,774,642,584,316,203,58,18,75,564
1.13E+10,4,川島町,八幡一丁目,0,,,118,103,93,48,38,10,2,15,80
1.13E+10,4,川島町,八幡二丁目,0,,,180,145,128,76,39,17,7,18,130
1.13E+10,4,川島町,八幡三丁目,0,,,156,123,114,62,35,9,5,16,111
1.13E+10,4,川島町,八幡四丁目,0,,,169,143,132,73,46,11,2,8,129
1.13E+10,4,川島町,八幡五丁目,0,,,151,128,117,57,45,11,2,18,114
1.13E+10,4,川島町,八幡六丁目,0,,,-,-,-,-,-,-,-,-,-
113460150,3,川島町,大字上伊草,0,,,1304,941,822,313,367,119,90,255,633
1.13E+10,4,川島町,大字上伊草,0,,,367,274,235,83,118,39,38,100,162
1.13E+10,4,川島町,大字上伊草,0,,,455,287,252,99,105,35,32,73,214
1.13E+10,4,川島町,大字上伊草,0,,,482,380,335,131,144,45,20,82,257
113460180,3,川島町,大字伊草,0,,,398,317,273,96,132,44,33,74,225
1.13E+10,4,川島町,大字伊草,0,,,258,205,177,65,90,28,19,48,156
1.13E+10,4,川島町,大字伊草,0,,,140,112,96,31,42,16,14,26,69
113460200,3,川島町,大字下伊草,0,,,452,337,310,104,157,27,27,88,192
1.13E+10,4,川島町,大字下伊草,0,,,208,158,143,58,63,15,11,32,96
1.13E+10,4,川島町,大字下伊草,0,,,244,179,167,46,94,12,16,56,96
113460220,3,川島町,大字角泉,0,,,111,95,64,25,30,31,7,24,85
1.13E+10,4,川島町,大字角泉,0,,,48,42,32,13,15,10,4,12,36
1.13E+10,4,川島町,大字角泉,0,,,30,26,17,6,7,9,1,4,24
1.13E+10,4,川島町,大字角泉,0,,,33,27,15,6,8,12,2,8,25
113460250,2,川島町,大字安塚,0,,,30,24,22,9,12,2,2,6,19
113460260,2,川島町,大字飯島,0,,,77,61,51,23,24,10,2,8,54
113460270,2,川島町,大字平沼,0,,,122,105,72,30,32,33,8,21,88
113460280,2,川島町,大字白井沼,0,,,88,70,59,20,27,11,5,10,54
113460290,2,川島町,大字紫竹,0,,,31,29,27,13,11,2,1,5,15
113460300,2,川島町,大字宮前,0,,,40,27,17,8,5,10,3,7,30
113460310,2,川島町,大字上狢,0,,,56,44,31,13,16,13,9,21,31
113460320,2,川島町,大字下狢,0,,,64,55,43,16,23,12,3,10,45
113460330,2,川島町,大字釘無,0,,,78,64,54,21,27,10,3,11,50
113460340,2,川島町,大字吉原,0,,,25,20,17,5,10,3,1,4,17
113460350,2,川島町,大字新堀,0,,,33,23,15,8,6,8,1,3,23
113460360,2,川島町,大字表,0,,,98,79,66,22,34,13,8,18,62
113460370,3,川島町,大字出丸下郷,0,,,96,84,61,26,30,23,5,18,66
1.13E+10,4,川島町,大字出丸下郷,0,,,53,48,36,14,18,12,2,10,31
1.13E+10,4,川島町,大字出丸下郷,0,,,43,36,25,12,12,11,3,8,35
113460390,2,川島町,大字西谷,0,,,38,36,21,4,11,15,-,8,27
113460400,2,川島町,大字曲師,0,,,31,25,19,6,12,6,2,6,18
113460410,2,川島町,大字出丸本,0,,,38,27,20,9,11,7,1,7,22
113460420,2,川島町,大字上大屋敷,0,,,54,47,35,14,18,12,4,15,39
113460430,2,川島町,大字下大屋敷,0,,,69,58,44,16,18,14,1,11,43
113460440,3,川島町,大字出丸中郷,0,,,151,113,82,32,31,31,10,22,114
1.13E+10,4,川島町,大字出丸中郷,0,,,57,42,32,12,15,10,4,14,40
1.13E+10,4,川島町,大字出丸中郷,0,,,33,21,13,7,3,8,3,3,24
1.13E+10,4,川島町,大字出丸中郷,0,,,28,20,16,6,7,4,2,3,20
1.13E+10,4,川島町,大字出丸中郷,0,,,33,30,21,7,6,9,1,2,30
113460480,2,川島町,大字上八ツ林,0,,,127,112,90,32,42,22,7,28,78
113460490,2,川島町,大字下八ツ林,0,,,77,63,49,23,20,14,2,15,51
113460500,2,川島町,大字畑中,0,,,77,55,47,12,25,8,4,16,47
113460510,2,川島町,大字三保谷宿,0,,,126,94,79,28,37,15,7,18,80
113460520,2,川島町,大字牛ケ谷戸,0,,,103,82,60,23,26,22,5,18,69
113460530,2,川島町,大字山ケ谷戸,0,,,122,86,64,23,30,22,7,20,74
113460540,2,川島町,大字虫塚,0,,,45,35,25,7,12,10,2,10,31
113460550,2,川島町,大字梅ノ木,0,,,40,31,27,15,11,4,-,4,27
113460560,3,川島町,大字上小見野,0,,,85,73,50,14,27,23,5,16,62
1.13E+10,4,川島町,大字上小見野,0,,,40,34,23,7,13,11,5,9,28
1.13E+10,4,川島町,大字上小見野,0,,,45,39,27,7,14,12,-,7,34
113460580,3,川島町,大字下小見野,0,,,115,92,69,27,33,23,7,23,82
1.13E+10,4,川島町,大字下小見野,0,,,36,28,20,8,9,8,2,7,27
1.13E+10,4,川島町,大字下小見野,0,,,34,31,25,14,9,6,3,7,25
1.13E+10,4,川島町,大字下小見野,0,,,45,33,24,5,15,9,2,9,30
113460610,2,川島町,大字松永,0,,,57,48,36,11,18,12,3,9,40
113460620,2,川島町,大字谷中,0,,,47,38,26,2,21,12,5,15,29
113460630,2,川島町,大字一本木,0,,,63,54,38,9,25,16,6,15,37
113460640,3,川島町,大字鳥羽井,0,,,84,66,46,18,21,20,5,20,61
1.13E+10,4,川島町,大字鳥羽井,0,,,40,31,20,8,11,11,2,11,31
1.13E+10,4,川島町,大字鳥羽井,0,,,44,35,26,10,10,9,3,9,30
113460660,2,川島町,大字東大塚,0,,,58,50,41,18,16,9,4,11,41
113460670,2,川島町,大字芝沼,0,,,32,24,17,11,5,7,1,3,27
11347,1,吉見町,,0,,,6856,5366,4484,1699,2108,882,384,1168,3864
113470010,2,吉見町,大字北下砂,0,,,49,37,34,10,16,3,2,7,30
113470020,2,吉見町,大字丸貫,0,,,74,61,48,14,19,13,2,10,55
113470030,2,吉見町,大字古名,0,,,39,32,26,8,13,6,3,6,29
113470040,2,吉見町,大字谷口,0,,,60,53,50,22,19,3,4,14,28
113470050,2,吉見町,大字上銀谷,0,,,36,33,32,11,16,1,2,7,20
113470060,2,吉見町,大字大和田,0,,,36,27,18,7,10,9,2,5,22
113470070,2,吉見町,大字古名新田,0,,,6,3,-,-,-,3,-,-,5
113470080,2,吉見町,大字蚊斗谷,0,,,26,20,11,3,6,9,3,3,18
113470090,2,吉見町,大字蓮沼新田,0,,,17,13,9,4,4,4,3,6,7
113470100,2,吉見町,大字高尾新田,0,,,34,23,19,9,7,4,2,4,20
113470120,2,吉見町,大字久保田新田,0,,,56,49,36,12,21,13,4,10,34
113470130,2,吉見町,大字江和井,0,,,141,121,91,28,55,30,9,33,68
113470140,2,吉見町,大字飯島新田,0,,,83,68,51,19,28,17,5,18,55
113470150,2,吉見町,大字万光寺,0,,,27,22,19,5,13,3,2,7,20
113470160,2,吉見町,大字下銀谷,0,,,37,33,27,8,17,6,4,13,24
113470170,2,吉見町,大字荒子,0,,,103,86,58,20,27,28,5,20,74
113470180,2,吉見町,大字大串,0,,,202,173,135,51,70,38,16,29,127
113470190,2,吉見町,大字前河内,0,,,93,81,63,17,35,18,7,19,57
113470200,2,吉見町,大字江綱,0,,,152,123,102,34,56,21,9,24,96
113470210,2,吉見町,大字久保田,0,,,509,369,321,122,154,48,42,103,254
113470220,2,吉見町,大字下細谷,0,,,285,201,162,54,87,39,17,55,147
113470230,2,吉見町,大字和名,0,,,288,227,192,83,74,35,7,26,185
113470240,2,吉見町,大字久米田,0,,,158,124,101,45,42,23,12,28,100
113470250,2,吉見町,大字南吉見,0,,,511,387,352,133,154,35,23,66,291
113470260,2,吉見町,大字北吉見,0,,,666,512,446,170,198,66,24,88,369
113470270,2,吉見町,大字御所,0,,,149,119,101,39,44,18,8,25,81
113470280,2,吉見町,大字黒岩,0,,,65,50,43,15,21,7,4,10,39
113470290,2,吉見町,大字長谷,0,,,748,577,505,227,197,72,31,87,415
113470300,2,吉見町,大字田甲,0,,,471,373,312,135,132,61,17,69,279
113470310,2,吉見町,大字山ノ下,0,,,43,32,21,9,12,11,2,7,24
113470320,2,吉見町,大字中曽根,0,,,78,61,48,27,17,13,3,8,54
113470330,2,吉見町,大字上砂,0,,,106,95,62,16,32,33,6,19,70
113470340,2,吉見町,大字松崎,0,,,87,72,52,16,28,20,7,16,67
113470350,2,吉見町,大字上細谷,0,,,86,76,57,23,27,19,8,20,60
113470360,2,吉見町,大字中新井,0,,,89,70,62,22,35,8,3,16,54
113470370,2,吉見町,大字小新井,0,,,21,20,12,5,7,8,2,5,11
113470380,2,吉見町,大字本沢,0,,,80,65,51,19,26,14,8,14,46
113470390,2,吉見町,大字一ツ木,0,,,67,56,48,22,21,8,2,14,48
113470400,2,吉見町,大字地頭方,0,,,99,87,66,22,30,21,6,25,65
113470410,2,吉見町,大字今泉,0,,,85,76,59,16,32,17,3,20,61
113470420,2,吉見町,大字明秋,0,,,20,13,8,3,4,5,-,-,18
113470430,3,吉見町,東野,0,,,869,641,569,192,299,72,65,212,332
1.13E+10,4,吉見町,東野一丁目,0,,,156,107,97,35,52,10,12,35,58
1.13E+10,4,吉見町,東野二丁目,0,,,165,111,101,36,49,10,9,38,44
1.13E+10,4,吉見町,東野三丁目,0,,,103,78,61,13,40,17,7,34,45
1.13E+10,4,吉見町,東野四丁目,0,,,163,130,119,42,61,11,15,41,56
1.13E+10,4,吉見町,東野五丁目,0,,,154,116,102,42,44,14,10,25,88
1.13E+10,4,吉見町,東野六丁目,0,,,128,99,89,24,53,10,12,39,41
113470440,2,吉見町,大字西吉見,0,,,5,5,5,2,3,-,-,-,5
11348,1,鳩山町,,0,,,5379,4167,3720,1767,1428,447,241,742,3597
113480010,2,鳩山町,大字大橋,0,,,155,111,83,33,35,28,8,31,86
113480020,2,鳩山町,大字奥田,0,,,38,29,19,9,7,10,1,4,28
113480030,2,鳩山町,大字須江,0,,,70,57,49,17,24,8,2,11,47
113480040,2,鳩山町,大字竹本,0,,,67,56,41,11,22,15,4,12,43
113480050,2,鳩山町,大字泉井,0,,,156,117,96,25,51,21,12,31,75
113480060,2,鳩山町,大字高野倉,0,,,19,15,10,6,3,5,-,2,9
113480070,2,鳩山町,大字熊井,0,,,159,128,108,46,43,20,7,16,108
113480080,2,鳩山町,大字小用,0,,,430,333,298,112,140,35,26,83,240
113480090,2,鳩山町,大字大豆戸,0,,,289,232,197,80,85,35,15,47,180
113480100,2,鳩山町,大字赤沼,0,,,627,470,423,173,186,47,49,129,323
113480110,2,鳩山町,大字今宿,0,,,265,215,190,72,90,25,24,64,133
113480120,2,鳩山町,大字石坂,0,,,130,102,73,29,34,29,7,23,81
113480130,3,鳩山町,松ヶ丘,0,,,906,707,649,340,233,58,19,79,679
1.13E+10,4,鳩山町,松ヶ丘一丁目,0,,,245,183,168,84,68,15,6,24,173
1.13E+10,4,鳩山町,松ヶ丘二丁目,0,,,211,167,152,82,51,15,3,20,166
1.13E+10,4,鳩山町,松ヶ丘三丁目,0,,,251,197,185,97,63,12,2,19,195
1.13E+10,4,鳩山町,松ヶ丘四丁目,0,,,199,160,144,77,51,16,8,16,145
113480140,3,鳩山町,楓ヶ丘,0,,,1060,797,754,417,238,43,37,108,790
1.13E+10,4,鳩山町,楓ヶ丘一丁目,0,,,248,173,166,88,56,7,4,23,182
1.13E+10,4,鳩山町,楓ヶ丘二丁目,0,,,314,254,239,130,78,15,24,45,224
1.13E+10,4,鳩山町,楓ヶ丘三丁目,0,,,227,174,161,92,50,13,3,16,181
1.13E+10,4,鳩山町,楓ヶ丘四丁目,0,,,271,196,188,107,54,8,6,24,203
113480150,3,鳩山町,鳩ヶ丘,0,,,1008,798,730,397,237,68,30,102,775
1.13E+10,4,鳩山町,鳩ヶ丘一丁目,0,,,279,226,213,125,67,13,8,27,217
1.13E+10,4,鳩山町,鳩ヶ丘二丁目,0,,,282,230,212,111,68,18,3,26,227
1.13E+10,4,鳩山町,鳩ヶ丘三丁目,0,,,229,173,156,82,50,17,13,24,172
1.13E+10,4,鳩山町,鳩ヶ丘四丁目,0,,,93,70,60,30,22,10,3,13,63
1.13E+10,4,鳩山町,鳩ヶ丘五丁目,0,,,125,99,89,49,30,10,3,12,96
11349,1,ときがわ町,,0,,,4193,3101,2622,1066,1103,479,200,601,2580
113490010,2,ときがわ町,大字桃木,0,,,127,100,92,27,48,8,12,22,79
113490020,2,ときがわ町,大字田中,0,,,147,115,91,40,35,24,6,18,90
113490030,2,ときがわ町,大字本郷,0,,,265,212,190,80,81,22,15,50,149
113490040,2,ときがわ町,大字番匠,0,,,484,362,307,134,110,55,30,86,292
113490050,2,ときがわ町,大字馬場,0,,,171,134,115,44,56,19,6,23,98
113490060,2,ときがわ町,大字関堀,0,,,132,104,94,38,40,10,8,24,83
113490070,2,ときがわ町,大字瀬戸,0,,,230,177,157,72,60,20,7,26,144
113490080,2,ときがわ町,大字大附,0,,,85,64,55,23,20,9,2,7,63
113490090,2,ときがわ町,大字別所,0,,,121,92,80,32,33,12,5,16,79
113490100,2,ときがわ町,大字西平,0,,,406,286,226,95,87,60,18,46,298
113490170,2,ときがわ町,大字雲河原,0,,,33,27,17,6,8,10,1,2,25
113490180,2,ときがわ町,大字大野,0,,,147,95,69,34,19,26,1,9,118
113490200,2,ときがわ町,大字椚平,0,,,41,29,21,13,8,8,1,1,36
113490210,3,ときがわ町,大字玉川,0,,,1092,755,640,231,294,115,56,165,587
1.13E+10,4,ときがわ町,大字玉川一区の一の一部,0,,,143,106,89,36,39,17,8,21,80
1.13E+10,4,ときがわ町,大字玉川一区の二の一部,0,,,62,42,33,15,9,9,4,12,44
1.13E+10,4,ときがわ町,大字玉川二区の一の一部,0,,,115,84,79,27,37,5,8,24,67
1.13E+10,4,ときがわ町,大字玉川二区の二,0,,,50,35,29,10,15,6,3,6,32
1.13E+10,4,ときがわ町,大字玉川,0,,,174,135,112,39,47,23,11,28,105
1.13E+10,4,ときがわ町,大字玉川,0,,,85,60,48,15,23,12,3,14,51
1.13E+10,4,ときがわ町,大字玉川四区の一の一部,0,,,130,88,70,30,30,18,10,19,67
1.13E+10,4,ときがわ町,大字玉川四区の二の一部,0,,,333,205,180,59,94,25,9,41,141
113490220,3,ときがわ町,大字田黒,0,,,191,148,126,48,56,22,8,26,111
1.13E+10,4,ときがわ町,大字田黒,0,,,172,134,116,46,50,18,6,23,99
1.13E+10,4,ときがわ町,大字田黒,0,,,19,14,10,2,6,4,2,3,12
113490230,3,ときがわ町,大字五明,0,,,301,241,205,92,90,36,18,51,184
1.13E+10,4,ときがわ町,大字五明,0,,,66,58,44,18,22,14,5,10,42
1.13E+10,4,ときがわ町,大字五明七区の一の一部,0,,,142,108,93,41,43,15,9,30,80
1.13E+10,4,ときがわ町,大字五明七区の二の一部,0,,,93,75,68,33,25,7,4,11,62
113490240,3,ときがわ町,大字日影,0,,,220,160,137,57,58,23,6,29,144
1.13E+10,4,ときがわ町,大字日影,0,,,53,36,34,15,14,2,-,3,34
1.13E+10,4,ときがわ町,大字日影八区の二の一部,0,,,88,70,58,22,27,12,2,13,56
1.13E+10,4,ときがわ町,大字日影九区の全域,0,,,79,54,45,20,17,9,4,13,54
11361,1,横瀬町,,0,,,3076,2265,1884,741,823,381,209,609,1698
113610010,2,横瀬町,大字横瀬,0,,,2913,2145,1792,711,781,353,205,586,1578
113610020,2,横瀬町,大字芦ケ久保,0,,,163,120,92,30,42,28,4,23,120
11362,1,皆野町,,0,,,3576,2632,2140,880,892,492,211,656,2211
113620010,3,皆野町,大字皆野,0,,,2055,1491,1235,477,540,256,148,434,1146
1.14E+10,4,皆野町,大字皆野字下戦場,0,,,34,22,15,6,6,7,6,10,22
1.14E+10,4,皆野町,大字皆野字吉丸,0,,,120,85,70,29,29,15,7,23,74
1.14E+10,4,皆野町,大字皆野字親鼻,0,,,54,46,35,13,18,11,6,19,31
1.14E+10,4,皆野町,大字皆野字夏内,0,,,149,108,94,36,47,14,18,43,64
1.14E+10,4,皆野町,大字皆野字上富沢,0,,,162,111,90,33,38,21,6,29,100
1.14E+10,4,皆野町,大字皆野字上根岸,0,,,153,112,99,43,30,13,7,20,82
1.14E+10,4,皆野町,大字皆野字腰,0,,,87,71,57,18,27,14,10,23,48
1.14E+10,4,皆野町,大字皆野字十三塚,0,,,90,78,65,27,22,13,7,20,62
1.14E+10,4,皆野町,大字皆野字大塚,0,,,30,22,14,7,5,8,1,6,21
1.14E+10,4,皆野町,大字皆野字本大浜,0,,,146,102,84,39,25,18,5,21,85
1.14E+10,4,皆野町,大字皆野字内手,0,,,142,92,74,27,36,18,6,20,86
1.14E+10,4,皆野町,大字皆野字シオハケ,0,,,289,189,166,57,86,23,29,69,111
1.14E+10,4,皆野町,大字皆野字殿林,0,,,187,150,127,49,63,23,17,50,107
1.14E+10,4,皆野町,大字皆野字虚空蔵,0,,,259,206,174,62,76,32,18,61,157
1.14E+10,4,皆野町,大字皆野字大背戸,0,,,153,97,71,31,32,26,5,20,96
113620020,2,皆野町,大字下田野,0,,,185,153,134,51,63,19,17,42,107
113620030,3,皆野町,大字金崎,0,,,139,104,84,31,23,20,2,17,100
1.14E+10,4,皆野町,大字金崎字大堺,0,,,44,29,23,8,10,6,-,-,34
1.14E+10,4,皆野町,大字金崎字岩下,0,,,52,37,30,7,4,7,2,11,33
1.14E+10,4,皆野町,大字金崎字川久保,0,,,43,38,31,16,9,7,-,6,33
113620040,3,皆野町,大字国神,0,,,190,161,127,57,52,34,9,40,130
1.14E+10,4,皆野町,大字国神字宮ノ平,0,,,87,73,57,29,21,16,4,19,57
1.14E+10,4,皆野町,大字国神字南原,0,,,50,44,31,12,15,13,2,12,36
1.14E+10,4,皆野町,大字国神字柴岡,0,,,53,44,39,16,16,5,3,9,37
113620050,3,皆野町,大字大渕,0,,,204,168,135,50,70,33,11,32,128
