KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001083001,T001083002,T001083003,T001083004,T001083005,T001083006,T001083007,T001083008
112190170,2,上尾市,大字上尾下,0,,,1111,285,316,243,194,61,2802,2.52205
112190180,2,上尾市,大字平方,0,,,1739,426,580,364,239,93,4331,2.49051
112190190,2,上尾市,大字上野,0,,,872,235,295,180,102,48,2092,2.39908
112190200,2,上尾市,大字平方領領家,0,,,367,125,108,59,50,18,852,2.32153
112190210,2,上尾市,大字上野本郷,0,,,177,50,63,24,28,6,427,2.41243
112190220,2,上尾市,大字西貝塚,0,,,36,5,18,5,5,2,92,2.55556
112190231,3,上尾市,原市中,0,,,281,140,76,33,21,7,535,1.90391
1.12E+10,4,上尾市,原市中一丁目,0,,,76,35,21,11,6,2,150,1.97368
1.12E+10,4,上尾市,原市中三丁目,0,,,205,105,55,22,15,5,385,1.87805
112190232,3,上尾市,大字原市,0,,,8397,2748,2629,1550,1092,293,19034,2.26676
1.12E+10,4,上尾市,大字原市,0,,,312,206,70,25,9,1,468,1.5
1.12E+10,4,上尾市,大字原市,0,,,234,104,79,38,7,4,436,1.86325
1.12E+10,4,上尾市,大字原市,0,,,245,169,54,13,7,2,354,1.4449
1.12E+10,4,上尾市,大字原市,0,,,642,320,225,67,23,6,1101,1.71495
1.12E+10,4,上尾市,大字原市,0,,,78,48,20,5,3,2,125,1.60256
1.12E+10,4,上尾市,大字原市,0,,,6886,1901,2181,1402,1043,278,16550,2.40343
112190233,2,上尾市,原市北,0,,,277,67,77,47,68,17,725,2.61733
112190240,3,上尾市,大字瓦葺,0,,,7161,2388,2222,1255,1013,229,16136,2.25332
1.12E+10,4,上尾市,大字瓦葺,0,,,183,126,46,10,1,-,252,1.37705
1.12E+10,4,上尾市,大字瓦葺,0,,,139,60,55,16,8,-,250,1.79856
1.12E+10,4,上尾市,大字瓦葺,0,,,204,124,61,15,4,-,307,1.5049
1.12E+10,4,上尾市,大字瓦葺,0,,,52,25,17,6,4,-,93,1.78846
1.12E+10,4,上尾市,大字瓦葺,0,,,1045,582,328,88,41,6,1696,1.62297
1.12E+10,4,上尾市,大字瓦葺,0,,,5538,1471,1715,1120,955,223,13538,2.44456
112190250,2,上尾市,五番町,0,,,605,229,157,122,75,16,1327,2.19339
112190260,3,上尾市,中妻,0,,,2273,632,715,469,347,91,5432,2.38979
1.12E+10,4,上尾市,中妻一丁目,0,,,558,239,160,89,56,12,1122,2.01075
1.12E+10,4,上尾市,中妻二丁目,0,,,148,50,41,29,17,9,347,2.34459
1.12E+10,4,上尾市,中妻三丁目,0,,,351,77,123,73,67,10,866,2.46724
1.12E+10,4,上尾市,中妻四丁目,0,,,579,153,178,126,86,29,1420,2.4525
1.12E+10,4,上尾市,中妻五丁目,0,,,637,113,213,152,121,31,1677,2.63265
112190270,3,上尾市,浅間台,0,,,2532,886,713,462,370,78,5715,2.25711
1.12E+10,4,上尾市,浅間台一丁目,0,,,436,206,98,65,54,12,879,2.01606
1.12E+10,4,上尾市,浅間台二丁目,0,,,560,215,160,98,70,12,1204,2.15
1.12E+10,4,上尾市,浅間台三丁目,0,,,893,291,263,164,132,31,2066,2.31355
1.12E+10,4,上尾市,浅間台四丁目,0,,,643,174,192,135,114,23,1566,2.43546
112190280,3,上尾市,弁財,0,,,983,276,309,229,132,30,2302,2.34181
1.12E+10,4,上尾市,弁財一丁目,0,,,507,128,152,135,73,16,1228,2.42209
1.12E+10,4,上尾市,弁財二丁目,0,,,476,148,157,94,59,14,1074,2.2563
112190290,3,上尾市,井戸木,0,,,2107,613,648,440,314,77,4966,2.35691
1.12E+10,4,上尾市,井戸木一丁目,0,,,435,138,150,78,49,17,974,2.23908
1.12E+10,4,上尾市,井戸木二丁目,0,,,670,230,213,124,82,16,1467,2.18955
1.12E+10,4,上尾市,井戸木三丁目,0,,,399,91,123,95,76,13,998,2.50125
1.12E+10,4,上尾市,井戸木四丁目,0,,,603,154,162,143,107,31,1527,2.53234
112190300,3,上尾市,泉台,0,,,1298,333,411,267,211,52,3209,2.47227
1.12E+10,4,上尾市,泉台一丁目,0,,,371,95,128,78,58,7,883,2.38005
1.12E+10,4,上尾市,泉台二丁目,0,,,412,131,117,72,63,21,989,2.40049
1.12E+10,4,上尾市,泉台三丁目,0,,,515,107,166,117,90,24,1337,2.59612
112190310,2,上尾市,大字小泉,0,,,900,225,329,188,118,32,2135,2.37222
112190320,3,上尾市,小泉,0,,,3269,701,895,725,696,206,8762,2.68033
1.12E+10,4,上尾市,小泉一丁目,0,,,277,56,98,56,51,13,707,2.55235
1.12E+10,4,上尾市,小泉二丁目,0,,,304,90,93,58,48,12,720,2.36842
1.12E+10,4,上尾市,小泉三丁目,0,,,472,97,135,113,97,23,1251,2.65042
1.12E+10,4,上尾市,小泉四丁目,0,,,269,78,63,70,41,13,668,2.48327
1.12E+10,4,上尾市,小泉五丁目,0,,,472,119,97,95,134,24,1273,2.69703
1.12E+10,4,上尾市,小泉六丁目,0,,,397,64,104,94,89,36,1151,2.89924
1.12E+10,4,上尾市,小泉七丁目,0,,,402,72,140,83,67,36,1073,2.66915
1.12E+10,4,上尾市,小泉八丁目,0,,,332,68,83,77,70,28,924,2.78313
1.12E+10,4,上尾市,小泉九丁目,0,,,344,57,82,79,99,21,995,2.89244
112190330,3,上尾市,中分,0,,,701,118,270,145,109,43,1847,2.63481
1.12E+10,4,上尾市,中分一丁目,0,,,466,89,183,89,73,24,1186,2.54506
1.12E+10,4,上尾市,中分二丁目,0,,,119,18,41,29,19,10,327,2.7479
1.12E+10,4,上尾市,中分三丁目,0,,,29,4,9,6,6,2,86,2.96552
1.12E+10,4,上尾市,中分四丁目,0,,,12,2,3,4,1,2,34,2.83333
1.12E+10,4,上尾市,中分五丁目,0,,,40,1,15,11,5,4,129,3.225
1.12E+10,4,上尾市,中分六丁目,0,,,35,4,19,6,5,1,85,2.42857
112190340,3,上尾市,藤波,0,,,446,79,159,96,75,25,1184,2.65471
1.12E+10,4,上尾市,藤波一丁目,0,,,82,12,30,15,16,6,229,2.79268
1.12E+10,4,上尾市,藤波二丁目,0,,,208,44,72,49,33,7,521,2.50481
1.12E+10,4,上尾市,藤波三丁目,0,,,129,20,48,23,22,11,358,2.77519
1.12E+10,4,上尾市,藤波四丁目,0,,,27,3,9,9,4,1,76,2.81481
112190350,3,上尾市,大字小敷谷,0,,,7541,3257,2557,1059,498,130,14442,1.91513
1.12E+10,4,上尾市,大字小敷谷,0,,,1137,567,398,131,36,5,1925,1.69305
1.12E+10,4,上尾市,大字小敷谷,0,,,991,497,334,107,43,9,1709,1.72452
1.12E+10,4,上尾市,大字小敷谷,0,,,824,395,280,99,39,7,1467,1.78034
1.12E+10,4,上尾市,大字小敷谷,0,,,1000,546,306,90,50,7,1669,1.669
1.12E+10,4,上尾市,大字小敷谷,0,,,974,424,359,134,47,8,1784,1.83162
1.12E+10,4,上尾市,大字小敷谷,0,,,647,335,201,79,27,4,1108,1.71252
1.12E+10,4,上尾市,大字小敷谷,0,,,1968,493,679,419,256,90,4780,2.42886
112190360,2,上尾市,大字畔吉,0,,,776,195,250,164,114,35,1934,2.49227
112190370,2,上尾市,大字領家,0,,,637,205,170,120,93,35,1542,2.42072
112190380,3,上尾市,大字上,0,,,5512,1488,1769,1154,825,231,13225,2.39931
1.12E+10,4,上尾市,大字上,0,,,5336,1445,1708,1113,802,226,12801,2.39899
1.12E+10,4,上尾市,大字上,0,,,176,43,61,41,23,5,424,2.40909
112190390,2,上尾市,大字久保,0,,,492,123,164,114,69,18,1186,2.41057
112190400,2,上尾市,大字西門前,0,,,423,97,131,97,79,14,1067,2.52246
112190410,2,上尾市,大字南,0,,,338,69,125,76,45,18,849,2.51183
112190420,2,上尾市,大字菅谷,0,,,255,52,91,48,52,7,653,2.56078
112190430,3,上尾市,菅谷,0,,,385,105,143,65,42,23,912,2.36883
1.12E+10,4,上尾市,菅谷一丁目,0,,,81,27,32,9,8,4,176,2.17284
1.12E+10,4,上尾市,菅谷二丁目,0,,,44,6,17,8,8,4,122,2.77273
1.12E+10,4,上尾市,菅谷三丁目,0,,,80,29,21,13,8,8,188,2.35
1.12E+10,4,上尾市,菅谷四丁目,0,,,42,7,18,10,4,1,106,2.52381
1.12E+10,4,上尾市,菅谷五丁目,0,,,60,17,19,14,7,3,140,2.33333
1.12E+10,4,上尾市,菅谷六丁目,0,,,78,19,36,11,7,3,180,2.30769
112190440,3,上尾市,須ケ谷,0,,,142,30,44,27,24,13,384,2.70423
1.12E+10,4,上尾市,須ケ谷一丁目,0,,,92,20,25,19,17,9,252,2.73913
1.12E+10,4,上尾市,須ケ谷二丁目,0,,,40,7,17,5,5,4,108,2.7
1.12E+10,4,上尾市,須ケ谷三丁目,0,,,10,3,2,3,2,-,24,2.4
112190450,2,上尾市,大字平塚,0,,,2412,621,686,494,425,144,6161,2.55431
112190460,3,上尾市,平塚,0,,,252,56,105,52,30,8,588,2.33333
1.12E+10,4,上尾市,平塚一丁目,0,,,97,19,39,22,13,4,235,2.42268
1.12E+10,4,上尾市,平塚二丁目,0,,,155,37,66,30,17,4,353,2.27742
112190470,2,上尾市,錦町,0,,,677,166,215,141,122,26,1680,2.48154
112190480,2,上尾市,大字地頭方,0,,,752,204,246,142,110,39,1824,2.42553
112190490,2,上尾市,大字壱丁目,0,,,1045,234,284,249,211,50,2754,2.63541
112190500,2,上尾市,大字今泉,0,,,1415,368,458,283,221,72,3458,2.44382
112190510,2,上尾市,今泉,0,,,668,238,174,101,120,31,1549,2.31886
112190520,2,上尾市,大字向山,0,,,387,95,105,89,78,13,992,2.56331
112190530,2,上尾市,大字大谷本郷,0,,,1602,419,438,338,290,90,4084,2.54931
112190540,2,上尾市,大字堤崎,0,,,188,77,38,29,28,12,437,2.32447
112190550,2,上尾市,大字中新井,0,,,592,145,185,117,108,26,1496,2.52703
112190560,2,上尾市,大字戸崎,0,,,315,63,124,65,45,15,780,2.47619
112190570,2,上尾市,大字川,0,,,264,81,77,56,37,10,620,2.34848
112190580,3,上尾市,西宮下,0,,,2186,607,673,500,313,76,5194,2.37603
1.12E+10,4,上尾市,西宮下一丁目,0,,,423,131,138,92,47,11,954,2.25532
1.12E+10,4,上尾市,西宮下二丁目,0,,,722,226,228,159,85,20,1624,2.24931
1.12E+10,4,上尾市,西宮下三丁目,0,,,555,120,164,149,94,23,1416,2.55135
1.12E+10,4,上尾市,西宮下四丁目,0,,,486,130,143,100,87,22,1200,2.46914
112190590,3,上尾市,向山,0,,,2561,667,796,559,396,109,6273,2.44943
1.12E+10,4,上尾市,向山一丁目,0,,,684,175,203,154,111,33,1701,2.48684
1.12E+10,4,上尾市,向山二丁目,0,,,742,176,227,168,124,36,1878,2.531
1.12E+10,4,上尾市,向山三丁目,0,,,799,169,285,184,126,26,1980,2.4781
1.12E+10,4,上尾市,向山四丁目,0,,,336,147,81,53,35,14,714,2.125
112190600,3,上尾市,川,0,,,480,130,125,107,87,29,1206,2.5125
1.12E+10,4,上尾市,川一丁目,0,,,349,102,97,74,57,18,842,2.41261
1.12E+10,4,上尾市,川二丁目,0,,,131,28,28,33,30,11,364,2.77863
112190610,2,上尾市,大字中妻,0,,,-,-,-,-,-,-,-,-
112190620,2,上尾市,二ツ宮,0,,,2063,524,631,469,339,83,5076,2.46049
112190630,3,上尾市,上平中央,0,,,1087,202,334,253,225,64,2905,2.67249
1.12E+10,4,上尾市,上平中央一丁目,0,,,228,48,69,44,51,14,604,2.64912
1.12E+10,4,上尾市,上平中央二丁目,0,,,430,83,139,103,82,21,1115,2.59302
1.12E+10,4,上尾市,上平中央三丁目,0,,,429,71,126,106,92,29,1186,2.76457
11221,1,草加市,,0,,,111692,42559,30256,19305,14604,3905,245637,2.19924
112210010,3,草加市,高砂,0,,,2556,1132,698,398,271,45,5107,1.99804
1.12E+10,4,草加市,高砂一丁目,0,,,1131,468,345,176,113,26,2287,2.0221
1.12E+10,4,草加市,高砂二丁目,0,,,1425,664,353,222,158,19,2820,1.97895
112210020,3,草加市,住吉,0,,,1836,829,405,301,242,51,3813,2.0768
1.12E+10,4,草加市,住吉一丁目,0,,,1029,500,223,174,105,24,2026,1.9689
1.12E+10,4,草加市,住吉二丁目,0,,,807,329,182,127,137,27,1787,2.21437
112210030,3,草加市,神明,0,,,1058,444,242,193,143,32,2263,2.13894
1.12E+10,4,草加市,神明一丁目,0,,,666,279,147,123,94,20,1436,2.15616
1.12E+10,4,草加市,神明二丁目,0,,,392,165,95,70,49,12,827,2.10969
112210040,3,草加市,吉町,0,,,4133,1820,930,670,544,142,8748,2.11662
1.12E+10,4,草加市,吉町一丁目,0,,,602,252,144,99,80,23,1297,2.15449
1.12E+10,4,草加市,吉町二丁目,0,,,905,451,173,152,101,22,1804,1.99337
1.12E+10,4,草加市,吉町三丁目,0,,,1009,396,242,182,150,34,2231,2.2111
1.12E+10,4,草加市,吉町四丁目,0,,,574,162,131,110,129,37,1486,2.58885
1.12E+10,4,草加市,吉町五丁目,0,,,1043,559,240,127,84,26,1930,1.85043
112210050,3,草加市,氷川町,0,,,7357,3819,1662,989,709,144,13878,1.88637
1.12E+10,4,草加市,氷川町,0,,,5190,2727,1154,678,494,108,9766,1.8817
1.12E+10,4,草加市,氷川町,0,,,2167,1092,508,311,215,36,4112,1.89755
112210060,2,草加市,西町,0,,,3755,1269,994,702,570,183,8795,2.34221
112210070,3,草加市,草加,0,,,3324,1619,740,504,368,78,6567,1.97563
1.12E+10,4,草加市,草加一丁目,0,,,630,371,116,83,50,8,1104,1.75238
1.12E+10,4,草加市,草加二丁目,0,,,726,329,184,105,79,24,1481,2.03994
1.12E+10,4,草加市,草加三丁目,0,,,857,438,188,132,80,14,1631,1.90315
1.12E+10,4,草加市,草加四丁目,0,,,724,249,166,139,138,30,1712,2.36464
1.12E+10,4,草加市,草加五丁目,0,,,387,232,86,45,21,2,639,1.65116
112210080,3,草加市,栄町,0,,,3711,1588,1032,583,428,71,7525,2.02776
1.12E+10,4,草加市,栄町一丁目,0,,,575,178,197,100,84,13,1291,2.24522
1.12E+10,4,草加市,栄町二丁目,0,,,1710,735,461,276,204,31,3475,2.03216
1.12E+10,4,草加市,栄町三丁目,0,,,1426,675,374,207,140,27,2759,1.93478
112210090,3,草加市,松原,0,,,5528,2421,1603,883,527,84,10866,1.96563
1.12E+10,4,草加市,松原一丁目,0,,,2090,1032,657,239,142,18,3733,1.78612
1.12E+10,4,草加市,松原二丁目,0,,,2361,921,721,462,234,21,4802,2.03388
1.12E+10,4,草加市,松原三丁目,0,,,-,-,-,-,-,-,-,-
1.12E+10,4,草加市,松原四丁目,0,,,225,140,38,34,9,3,375,1.66667
1.12E+10,4,草加市,松原五丁目,0,,,852,328,187,148,142,42,1956,2.29577
112210100,3,草加市,松江,0,,,1635,645,440,304,177,53,3513,2.14862
1.12E+10,4,草加市,松江一丁目,0,,,772,326,204,136,79,23,1599,2.07124
1.12E+10,4,草加市,松江二丁目,0,,,153,27,58,37,25,5,385,2.51634
1.12E+10,4,草加市,松江三丁目,1,,10004,389,128,124,84,37,12,862,2.21594
1.12E+10,4,草加市,松江四丁目,2,10003,,X,X,X,X,X,X,X,X
1.12E+10,4,草加市,松江五丁目,0,,,14,4,5,4,1,-,30,2.14286
1.12E+10,4,草加市,松江六丁目,0,,,307,160,49,43,35,13,637,2.07492
112210110,3,草加市,中央,0,,,1546,727,396,234,164,20,3008,1.94567
1.12E+10,4,草加市,中央一丁目,0,,,364,186,77,53,41,5,700,1.92308
1.12E+10,4,草加市,中央二丁目,0,,,1182,541,319,181,123,15,2308,1.95262
112210120,3,草加市,手代,0,,,2469,770,705,475,387,106,5850,2.36938
1.12E+10,4,草加市,手代一丁目,0,,,832,287,246,161,104,27,1858,2.23317
1.12E+10,4,草加市,手代二丁目,0,,,622,163,189,124,106,31,1548,2.48875
1.12E+10,4,草加市,手代三丁目,0,,,1015,320,270,190,177,48,2444,2.40788
112210140,3,草加市,谷塚町,0,,,5687,2400,1511,919,628,184,11891,2.09091
1.12E+10,4,草加市,谷塚町,0,,,1105,450,364,169,93,22,2210,2
1.12E+10,4,草加市,谷塚町,0,,,3779,1602,937,618,454,135,8028,2.12437
1.12E+10,4,草加市,谷塚町,0,,,803,348,210,132,81,27,1653,2.05853
112210141,3,草加市,谷塚,0,,,2603,1217,655,403,274,45,5111,1.9635
1.12E+10,4,草加市,谷塚一丁目,0,,,1365,703,326,193,126,13,2527,1.85128
1.12E+10,4,草加市,谷塚二丁目,0,,,1238,514,329,210,148,32,2584,2.08724
112210150,2,草加市,谷塚仲町,0,,,1090,390,282,198,160,50,2501,2.2945
112210160,2,草加市,谷塚上町,0,,,1510,485,452,274,215,64,3524,2.33377
112210170,2,草加市,両新田東町,0,,,501,153,135,99,83,22,1220,2.43513
112210180,2,草加市,両新田西町,0,,,792,235,247,147,116,39,1880,2.37374
112210190,2,草加市,新里町,0,,,2998,893,936,587,435,113,7045,2.3499
112210200,2,草加市,柳島町,0,,,1946,580,619,380,261,83,4563,2.34481
112210210,2,草加市,遊馬町,0,,,1710,458,481,334,319,82,4334,2.5345
112210220,2,草加市,八幡町,0,,,3862,1369,1078,675,521,163,8810,2.2812
112210230,3,草加市,弁天,0,,,3331,1389,916,544,346,101,6961,2.08976
1.12E+10,4,草加市,弁天一丁目,0,,,859,354,227,160,92,20,1793,2.08731
1.12E+10,4,草加市,弁天二丁目,0,,,1014,499,259,131,88,30,1956,1.92899
1.12E+10,4,草加市,弁天三丁目,0,,,-,-,-,-,-,-,-,-
1.12E+10,4,草加市,弁天四丁目,0,,,363,126,108,72,41,9,812,2.23691
1.12E+10,4,草加市,弁天五丁目,0,,,622,194,192,116,81,28,1458,2.34405
1.12E+10,4,草加市,弁天六丁目,0,,,473,216,130,65,44,14,942,1.99154
112210240,3,草加市,中根,0,,,2261,779,632,438,339,62,5093,2.25254
1.12E+10,4,草加市,中根一丁目,0,,,985,311,264,202,182,21,2312,2.34721
1.12E+10,4,草加市,中根二丁目,0,,,650,230,195,129,72,22,1417,2.18
1.12E+10,4,草加市,中根三丁目,0,,,626,238,173,107,85,19,1364,2.17891
112210250,3,草加市,旭町,0,,,4123,1714,1168,681,450,88,8472,2.05481
1.12E+10,4,草加市,旭町一丁目,0,,,92,51,23,11,4,2,163,1.77174
1.12E+10,4,草加市,旭町二丁目,0,,,706,249,235,121,83,15,1507,2.13456
1.12E+10,4,草加市,旭町三丁目,0,,,658,296,210,93,52,6,1239,1.88298
1.12E+10,4,草加市,旭町四丁目,0,,,661,292,169,107,74,13,1349,2.04085
1.12E+10,4,草加市,旭町五丁目,0,,,921,388,239,140,115,32,1953,2.12052
1.12E+10,4,草加市,旭町六丁目,0,,,1085,438,292,209,122,20,2261,2.08387
112210260,2,草加市,金明町,0,,,3754,1511,1015,614,469,107,8034,2.14012
112210270,2,草加市,長栄,0,,,601,136,135,122,166,38,1651,2.74709
112210280,3,草加市,新栄,0,,,1592,640,579,237,106,23,3095,1.9441
1.12E+10,4,草加市,新栄四丁目,0,,,991,398,373,141,65,9,1907,1.92432
1.12E+10,4,草加市,新栄四丁目,0,,,601,242,206,96,41,14,1188,1.97671
112210290,2,草加市,清門,0,,,442,153,126,70,65,24,1019,2.30543
112210300,2,草加市,新善町,0,,,1883,678,517,345,253,73,4229,2.24588
112210311,3,草加市,青柳,0,,,6448,1819,1758,1271,1091,393,16212,2.51427
1.12E+10,4,草加市,青柳一丁目,0,,,-,-,-,-,-,-,-,-
1.12E+10,4,草加市,青柳二丁目,0,,,470,140,125,74,89,31,1192,2.53617
1.12E+10,4,草加市,青柳三丁目,0,,,637,210,178,121,85,32,1497,2.35008
1.12E+10,4,草加市,青柳四丁目,0,,,617,175,185,133,81,31,1500,2.43112
1.12E+10,4,草加市,青柳五丁目,0,,,904,256,243,160,173,61,2286,2.52876
1.12E+10,4,草加市,青柳六丁目,0,,,1186,311,341,247,194,74,3002,2.5312
1.12E+10,4,草加市,青柳七丁目,0,,,1415,403,350,290,256,87,3616,2.55548
1.12E+10,4,草加市,青柳八丁目,0,,,1219,324,336,246,213,77,3119,2.55865
112210312,2,草加市,青柳町,0,,,46,21,14,1,6,3,97,2.1087
112210320,2,草加市,柿木町,0,,,582,177,172,104,80,37,1413,2.42784
112210330,3,草加市,稲荷,0,,,3606,1129,1029,699,519,176,8579,2.37909
1.12E+10,4,草加市,稲荷一丁目,0,,,78,45,17,11,3,1,136,1.74359
1.12E+10,4,草加市,稲荷二丁目,0,,,668,178,200,159,94,25,1631,2.44162
1.12E+10,4,草加市,稲荷三丁目,0,,,705,235,195,135,97,34,1643,2.3305
1.12E+10,4,草加市,稲荷四丁目,0,,,1037,314,314,187,158,48,2479,2.39055
1.12E+10,4,草加市,稲荷五丁目,0,,,512,150,138,103,89,26,1257,2.45508
1.12E+10,4,草加市,稲荷六丁目,0,,,606,207,165,104,78,42,1433,2.36469
112210340,2,草加市,学園町,0,,,-,-,-,-,-,-,-,-
112210350,3,草加市,花栗,0,,,2985,1076,855,564,367,89,6605,2.21273
1.12E+10,4,草加市,花栗一丁目,0,,,1111,369,334,228,133,40,2496,2.24662
1.12E+10,4,草加市,花栗二丁目,0,,,232,75,56,45,43,8,566,2.43966
1.12E+10,4,草加市,花栗三丁目,0,,,718,251,271,113,66,7,1495,2.08217
1.12E+10,4,草加市,花栗四丁目,0,,,924,381,194,178,125,34,2048,2.21645
112210360,2,草加市,苗塚町,0,,,1199,354,350,211,215,49,2915,2.43119
112210370,3,草加市,小山,0,,,1312,451,364,222,191,62,3060,2.33232
1.12E+10,4,草加市,小山一丁目,0,,,621,211,177,106,89,26,1444,2.32528
1.12E+10,4,草加市,小山二丁目,0,,,691,240,187,116,102,36,1616,2.33864
112210381,3,草加市,北谷,0,,,2712,941,794,470,355,119,6160,2.27139
1.12E+10,4,草加市,北谷一丁目,0,,,836,278,272,136,111,31,1878,2.24641
1.12E+10,4,草加市,北谷二丁目,0,,,880,280,266,157,118,51,2060,2.34091
1.12E+10,4,草加市,北谷三丁目,0,,,996,383,256,177,126,37,2222,2.23092
112210382,2,草加市,北谷町,0,,,6,-,3,1,2,-,17,2.83333
112210390,3,草加市,原町,0,,,1347,280,348,274,323,90,3739,2.7758
1.12E+10,4,草加市,原町一丁目,0,,,489,119,143,114,79,22,1249,2.55419
1.12E+10,4,草加市,原町二丁目,0,,,564,67,111,105,206,62,1817,3.22163
1.12E+10,4,草加市,原町三丁目,0,,,294,94,94,55,38,6,673,2.28912
112210400,3,草加市,瀬崎,0,,,6892,2969,1771,1106,797,207,14316,2.07719
1.12E+10,4,草加市,瀬崎一丁目,0,,,931,466,252,122,77,12,1716,1.84318
1.12E+10,4,草加市,瀬崎二丁目,0,,,1408,546,360,258,192,42,3079,2.18679
1.12E+10,4,草加市,瀬崎三丁目,0,,,1649,880,405,198,129,27,3001,1.81989
1.12E+10,4,草加市,瀬崎四丁目,0,,,560,237,142,94,72,13,1168,2.08571
1.12E+10,4,草加市,瀬崎五丁目,0,,,940,290,248,193,147,53,2272,2.41702
1.12E+10,4,草加市,瀬崎六丁目,0,,,751,323,176,125,93,30,1600,2.13049
1.12E+10,4,草加市,瀬崎七丁目,0,,,653,227,188,116,87,30,1480,2.26646
112210410,3,草加市,長栄,0,,,1872,416,517,409,357,129,5028,2.6859
1.12E+10,4,草加市,長栄二丁目,0,,,804,198,229,183,133,47,2064,2.56716
1.12E+10,4,草加市,長栄三丁目,0,,,623,119,176,131,130,47,1745,2.80096
1.12E+10,4,草加市,長栄四丁目,0,,,445,99,112,95,94,35,1219,2.73933
112210420,3,草加市,新栄,0,,,1713,329,476,389,359,114,4744,2.76941
1.12E+10,4,草加市,新栄一丁目,0,,,770,155,224,170,152,45,2094,2.71948
1.12E+10,4,草加市,新栄二丁目,0,,,519,94,155,121,95,36,1444,2.78227
1.12E+10,4,草加市,新栄三丁目,0,,,415,79,97,97,107,31,1172,2.8241
1.12E+10,4,草加市,新栄四丁目,0,,,9,1,-,1,5,2,34,3.77778
112210430,3,草加市,清門,0,,,1378,334,474,281,206,67,3386,2.45718
1.12E+10,4,草加市,清門二丁目,0,,,724,195,248,133,102,35,1741,2.4047
1.12E+10,4,草加市,清門三丁目,0,,,654,139,226,148,104,32,1645,2.51529
11222,1,越谷市,,0,,,142590,43572,42411,27901,21088,5832,336940,2.363
112220010,2,越谷市,大字大里,0,,,2436,566,769,511,429,120,6212,2.55008
112220020,2,越谷市,大字下間久里,0,,,3519,790,1177,731,572,202,8938,2.53993
112220030,2,越谷市,大字上間久里,0,,,1486,355,574,325,172,47,3484,2.34455
112220040,2,越谷市,大字大泊,0,,,2304,491,821,495,359,103,5791,2.51345
112220051,2,越谷市,平方南町,0,,,610,108,215,161,94,28,1561,2.55902
112220052,2,越谷市,大字平方,0,,,2669,590,890,580,424,136,6800,2.54777
112220070,2,越谷市,大字弥十郎,0,,,2039,461,701,440,311,86,5108,2.50515
112220080,2,越谷市,大字大吉,0,,,136,23,32,24,35,15,422,3.10294
112220090,2,越谷市,大字向畑,0,,,358,100,111,69,54,19,873,2.43855
112220100,2,越谷市,大字北川崎,0,,,256,57,82,52,32,25,684,2.67188
112220110,2,越谷市,大字大杉,0,,,416,87,152,93,54,20,1051,2.52644
112220120,2,越谷市,大字大松,0,,,57,6,20,10,11,5,176,3.08772
112220130,2,越谷市,大字船渡,0,,,722,129,227,156,135,53,1995,2.76316
112220140,3,越谷市,弥栄町,0,,,1378,255,544,278,199,78,3509,2.54644
1.12E+10,4,越谷市,弥栄町一丁目,0,,,417,78,174,86,55,20,1028,2.46523
1.12E+10,4,越谷市,弥栄町二丁目,0,,,330,58,130,62,58,18,852,2.58182
1.12E+10,4,越谷市,弥栄町三丁目,0,,,337,67,115,70,47,28,895,2.65579
1.12E+10,4,越谷市,弥栄町四丁目,0,,,294,52,125,60,39,12,734,2.4966
112220150,2,越谷市,大字花田,0,,,259,105,83,51,15,3,511,1.97297
112220160,2,越谷市,大字増林,0,,,634,142,178,135,102,53,1727,2.72397
112220180,2,越谷市,大字増森,0,,,445,100,125,94,77,31,1215,2.73034
112220190,2,越谷市,大字中島,0,,,32,3,15,6,7,1,84,2.625
112220200,3,越谷市,中島,0,,,158,37,47,31,30,10,413,2.61392
1.12E+10,4,越谷市,中島一丁目,0,,,64,17,12,13,20,2,170,2.65625
1.12E+10,4,越谷市,中島二丁目,0,,,70,13,27,14,7,6,186,2.65714
1.12E+10,4,越谷市,中島三丁目,0,,,24,7,8,4,3,2,57,2.375
112220210,3,越谷市,東越谷,0,,,7438,2181,2024,1523,1270,361,18177,2.4438
1.12E+10,4,越谷市,東越谷一丁目,0,,,1096,441,315,174,139,24,2288,2.08759
1.12E+10,4,越谷市,東越谷二丁目,0,,,1057,462,257,153,135,43,2235,2.11447
1.12E+10,4,越谷市,東越谷三丁目,0,,,599,223,145,106,99,18,1367,2.28214
1.12E+10,4,越谷市,東越谷四丁目,0,,,563,179,172,103,76,27,1309,2.32504
1.12E+10,4,越谷市,東越谷五丁目,0,,,544,210,150,92,66,20,1188,2.18382
1.12E+10,4,越谷市,東越谷六丁目,0,,,809,184,249,191,132,46,2057,2.54265
1.12E+10,4,越谷市,東越谷七丁目,0,,,796,174,200,209,161,44,2115,2.65704
1.12E+10,4,越谷市,東越谷八丁目,0,,,738,94,206,188,190,46,2144,2.90515
1.12E+10,4,越谷市,東越谷九丁目,0,,,535,85,144,131,127,37,1531,2.86168
1.12E+10,4,越谷市,東越谷十丁目,0,,,701,129,186,176,145,56,1943,2.77175
112220220,3,越谷市,増林,0,,,157,20,46,45,30,12,454,2.89172
1.12E+10,4,越谷市,増林一丁目,0,,,20,3,3,6,4,4,63,3.15
